fecha,Demanda real
2022-04-19,22523.1875
2022-04-20,25643.527777777777
2022-04-21,27223.618055555555
2022-04-22,27263.02083333333
2022-04-23,27322.402777777777
2022-04-24,24155.291666666668
2022-04-25,22199.13888888889
2022-04-26,25921.381944444445
2022-04-27,26749.868055555555
2022-04-28,27205.597222222223
2022-04-29,27093.229166666668
2022-04-30,26667.375939849622
2022-05-01,20636.166666666668
2022-05-02,20599.13888888889
2022-05-03,24109.027777777777
2022-05-04,26585.784722222223
2022-05-05,26832.881944444445
2022-05-06,26509.305555555555
2022-05-07,25884.319444444445
2022-05-08,23051.402777777777
2022-05-09,21481.027777777777
2022-05-10,25917.20138888889
2022-05-11,26684.1875
2022-05-12,26843.631944444445
2022-05-13,26855.791666666668
2022-05-14,26832.465277777777
2022-05-15,23764.118055555555
2022-05-16,22071.604166666668
2022-05-17,26060.23611111111
2022-05-18,27084.104166666668
2022-05-19,27690.104166666668
2022-05-20,28158.125
2022-05-21,28037.222222222223
2022-05-22,25120.131944444445
2022-05-23,23002.13888888889
2022-05-24,26965.775862068964
2022-05-25,27084.05208333333
2022-05-26,26414.0625
2022-05-27,26647.371527777777
2022-05-28,26829.875
2022-05-29,24470.996527777777
2022-05-30,22637.38888888889
2022-05-31,26864.143396226416
2022-06-01,24690.291666666668
2022-06-02,27730.680555555555
2022-06-03,27960.57986111111
2022-06-04,27864.604166666668
2022-06-05,24508.79861111111
2022-06-06,22923.39583333333
2022-06-07,26386.496527777777
2022-06-08,28260.02083333333
2022-06-09,28579.875
2022-06-10,28746.48958333333
2022-06-11,28952.913194444445
2022-06-12,26330.444444444445
2022-06-13,24653.690972222223
2022-06-14,29899.90625
2022-06-15,31603.559027777777
2022-06-16,32316.684027777777
2022-06-17,32053.90625
2022-06-18,31970.92361111111
2022-06-19,28045.04861111111
2022-06-20,24665.722222222223
2022-06-21,29429.95833333333
2022-06-22,29658.82638888889
2022-06-23,28761.722222222223
2022-06-24,27658.875
2022-06-25,25538.42013888889
2022-06-26,24468.65625
2022-06-27,22918.409722222223
2022-06-28,26967.131944444445
2022-06-29,28084.527777777777
2022-06-30,28626.0
2022-07-01,25032.70833333333
2022-07-02,27839.375
2022-07-03,25787.652777777777
2022-07-04,24144.30208333333
2022-07-05,28601.08333333333
2022-07-06,29799.59375
2022-07-07,29506.972222222223
2022-07-08,29178.621527777777
2022-07-09,29471.11111111111
2022-07-10,26737.979166666668
2022-07-11,25606.277777777777
2022-07-12,30876.034722222223
2022-07-13,31959.63888888889
2022-07-14,32639.402777777777
2022-07-15,32755.84375
2022-07-16,32433.32986111111
2022-07-17,29124.586805555555
2022-07-18,27234.288194444445
2022-07-19,32247.541666666668
2022-07-20,31914.17361111111
2022-07-21,31990.45486111111
2022-07-22,32437.45138888889
2022-07-23,32253.836805555555
2022-07-24,28293.65625
2022-07-25,26764.875
2022-07-26,30546.291666666668
2022-07-27,31827.253472222223
2022-07-28,31184.95833333333
2022-07-29,31295.01736111111
2022-07-30,30787.10763888889
2022-07-31,27525.109433962265
2022-08-01,25634.666666666668
2022-08-02,30466.371527777777
2022-08-03,31137.39583333333
2022-08-04,30795.097222222223
2022-08-05,30352.14583333333
2022-08-06,29450.13888888889
2022-08-07,26648.54513888889
2022-08-08,24803.447916666668
2022-08-09,28116.277777777777
2022-08-10,28550.847222222223
2022-08-11,29274.166666666668
2022-08-12,29304.42013888889
2022-08-13,29280.944444444445
2022-08-14,26880.54513888889
2022-08-15,24234.38888888889
2022-08-16,23879.33333333333
2022-08-17,26432.5
2022-08-18,26189.222222222223
2022-08-19,25760.27083333333
2022-08-20,25894.538194444445
2022-08-21,24700.92013888889
2022-08-22,23710.20138888889
2022-08-23,27709.118055555555
2022-08-24,28756.53125
2022-08-25,29154.39583333333
2022-08-26,28898.729166666668
2022-08-27,28162.60763888889
2022-08-28,25535.20486111111
2022-08-29,24135.26736111111
2022-08-30,28708.944444444445
2022-08-31,29789.588679245284
2022-09-01,25257.125
2022-09-02,28662.77083333333
2022-09-03,28541.98263888889
2022-09-04,24713.961805555555
2022-09-05,23033.58333333333
2022-09-06,27917.975694444445
2022-09-07,28311.64236111111
2022-09-08,28524.04513888889
2022-09-09,27948.663194444445
2022-09-10,28240.597222222223
2022-09-11,25347.55208333333
2022-09-12,24075.774305555555
2022-09-13,29239.243055555555
2022-09-14,29121.479166666668
2022-09-15,28102.277777777777
2022-09-16,27931.23611111111
2022-09-17,27728.64236111111
2022-09-18,23982.649305555555
2022-09-19,22386.11111111111
2022-09-20,27060.5
2022-09-21,27642.538194444445
2022-09-22,27411.38888888889
2022-09-23,27378.45486111111
2022-09-24,27096.0625
2022-09-25,23289.572916666668
2022-09-26,21314.503472222223
2022-09-27,25228.77083333333
2022-09-28,25965.024305555555
2022-09-29,26081.36111111111
2022-09-30,26351.05283018868
2022-10-01,21777.95833333333
2022-10-02,22547.76736111111
2022-10-03,21181.98263888889
2022-10-04,25687.23958333333
2022-10-05,26377.680555555555
2022-10-06,26375.399305555555
2022-10-07,26655.944444444445
2022-10-08,26238.805555555555
2022-10-09,22928.104166666668
2022-10-10,21234.885416666668
2022-10-11,25637.055555555555
2022-10-12,25810.038194444445
2022-10-13,21855.368055555555
2022-10-14,25443.260416666668
2022-10-15,25747.024305555555
2022-10-16,22277.059027777777
2022-10-17,21172.39236111111
2022-10-18,25670.430555555555
2022-10-19,26417.79861111111
2022-10-20,26998.694444444445
2022-10-21,27112.899305555555
2022-10-22,26437.39236111111
2022-10-23,22804.190972222223
2022-10-24,21588.038194444445
2022-10-25,25620.60763888889
2022-10-26,26246.760416666668
2022-10-27,26422.479166666668
2022-10-28,26202.913194444445
2022-10-29,25702.878472222223
2022-10-30,22372.440972222223
2022-10-31,20841.46209386281
2022-11-01,20705.5
2022-11-02,21159.697916666668
2022-11-03,25126.58333333333
2022-11-04,25925.73958333333
2022-11-05,25786.625
2022-11-06,22408.32638888889
2022-11-07,20911.0
2022-11-08,25315.590277777777
2022-11-09,26435.5
2022-11-10,26142.663194444445
2022-11-11,26203.944444444445
2022-11-12,26372.024305555555
2022-11-13,23182.125
2022-11-14,21370.260416666668
2022-11-15,26012.618055555555
2022-11-16,26799.600694444445
2022-11-17,27078.885416666668
2022-11-18,27059.95833333333
2022-11-19,26807.100694444445
2022-11-20,23905.23263888889
2022-11-21,22232.291666666668
2022-11-22,27419.465277777777
2022-11-23,28441.92013888889
2022-11-24,27890.29513888889
2022-11-25,27784.354166666668
2022-11-26,27060.746527777777
2022-11-27,24243.006944444445
2022-11-28,23013.965277777777
2022-11-29,27522.625
2022-11-30,28536.895306859205
2022-12-01,25184.0
2022-12-02,29037.496527777777
2022-12-03,29081.625
2022-12-04,26067.274305555555
2022-12-05,24363.590277777777
2022-12-06,28117.756944444445
2022-12-07,25565.13888888889
2022-12-08,27613.072916666668
2022-12-09,25020.98958333333
2022-12-10,26610.190972222223
2022-12-11,24610.413194444445
2022-12-12,24126.819444444445
2022-12-13,29009.0
2022-12-14,29229.125
2022-12-15,28650.815972222223
2022-12-16,28290.722222222223
2022-12-17,28375.98263888889
2022-12-18,24890.33333333333
2022-12-19,23604.20138888889
2022-12-20,28401.722222222223
2022-12-21,28902.77083333333
2022-12-22,28206.246527777777
2022-12-23,27506.05208333333
2022-12-24,26024.402777777777
2022-12-25,21920.430555555555
2022-12-26,19292.559027777777
2022-12-27,21170.586805555555
2022-12-28,24046.090277777777
2022-12-29,24775.09375
2022-12-30,25168.9375
2022-12-31,24621.8880866426
2023-01-01,20006.33333333333
2023-01-02,19617.100694444445
2023-01-03,24471.98263888889
2023-01-04,26577.434027777777
2023-01-05,27064.40625
2023-01-06,26356.11458333333
2023-01-07,22576.774305555555
2023-01-08,24628.29513888889
2023-01-09,24149.61458333333
2023-01-10,27778.663194444445
2023-01-11,28845.809027777777
2023-01-12,29216.375
2023-01-13,29277.11458333333
2023-01-14,29196.652777777777
2023-01-15,26036.354166666668
2023-01-16,24288.84375
2023-01-17,30063.506944444445
2023-01-18,30192.11111111111
2023-01-19,30899.697916666668
2023-01-20,31113.194444444445
2023-01-21,29945.729166666668
2023-01-22,26576.809027777777
2023-01-23,25344.197916666668
2023-01-24,30994.70833333333
2023-01-25,32509.027777777777
2023-01-26,32000.711805555555
2023-01-27,32248.80208333333
2023-01-28,31606.92708333333
2023-01-29,28016.98263888889
2023-01-30,26404.631944444445
2023-01-31,31406.303249097477
2023-02-01,27756.166666666668
2023-02-02,31424.569444444445
2023-02-03,31141.70138888889
2023-02-04,30413.17361111111
2023-02-05,26406.20486111111
2023-02-06,24490.30208333333
2023-02-07,30364.73263888889
2023-02-08,31944.85763888889
2023-02-09,31726.878472222223
2023-02-10,31263.444444444445
2023-02-11,31156.11458333333
2023-02-12,27234.586805555555
2023-02-13,25433.45486111111
2023-02-14,30116.340277777777
2023-02-15,30577.680555555555
2023-02-16,30128.680555555555
2023-02-17,29777.34375
2023-02-18,29262.947916666668
2023-02-19,25634.725694444445
2023-02-20,23614.086805555555
2023-02-21,27764.0
2023-02-22,28333.20486111111
2023-02-23,28357.663194444445
2023-02-24,29163.475694444445
2023-02-25,29029.14583333333
2023-02-26,26166.760416666668
2023-02-27,24580.527777777777
2023-02-28,30195.696750902527
2023-03-01,27033.58333333333
2023-03-02,31055.368055555555
2023-03-03,31047.284722222223
2023-03-04,30260.697916666668
2023-03-05,26314.215277777777
2023-03-06,25104.496527777777
2023-03-07,29105.77083333333
2023-03-08,28914.01736111111
2023-03-09,28432.934027777777
2023-03-10,28183.23611111111
2023-03-11,26959.54513888889
2023-03-12,23650.069444444445
2023-03-13,21805.979166666668
2023-03-14,25996.260416666668
2023-03-15,26392.684027777777
2023-03-16,26469.58333333333
2023-03-17,26494.961805555555
2023-03-18,26373.465277777777
2023-03-19,23631.350694444445
2023-03-20,21582.246527777777
2023-03-21,25197.14583333333
2023-03-22,26191.649305555555
2023-03-23,25956.506944444445
2023-03-24,25994.881944444445
2023-03-25,26118.02083333333
2023-03-26,23031.60763888889
2023-03-27,21396.652777777777
2023-03-28,25315.288194444445
2023-03-29,25762.965277777777
2023-03-30,25541.625
2023-03-31,25407.916981132075
2023-04-01,22287.541666666668
2023-04-02,22167.947916666668
2023-04-03,20454.965277777777
2023-04-04,24091.822916666668
2023-04-05,24619.729166666668
2023-04-06,24047.70833333333
2023-04-07,21118.54861111111
2023-04-08,19250.375
2023-04-09,19857.618055555555
2023-04-10,19032.36111111111
2023-04-11,21266.71875
2023-04-12,23989.659722222223
2023-04-13,24939.9375
2023-04-14,24720.572916666668
2023-04-15,24934.621527777777
2023-04-16,22115.42013888889
2023-04-17,20275.09375
2023-04-18,24033.11458333333
2023-04-19,24737.840277777777
2023-04-20,24734.58333333333
2023-04-21,24815.45833333333
2023-04-22,24493.29513888889
2023-04-23,21830.666666666668
2023-04-24,20143.180555555555
2023-04-25,24143.680555555555
2023-04-26,25045.934027777777
2023-04-27,25264.760416666668
2023-04-28,25653.64236111111
2023-04-29,25178.243055555555
2023-04-30,22366.47924528302
2023-05-01,19352.0
2023-05-02,19481.756944444445
2023-05-03,23878.097222222223
2023-05-04,25036.67708333333
2023-05-05,25081.215277777777
2023-05-06,25028.29861111111
2023-05-07,21973.527777777777
2023-05-08,20702.14583333333
2023-05-09,24716.625
2023-05-10,25494.024305555555
2023-05-11,25149.972222222223
2023-05-12,24869.82986111111
2023-05-13,24428.39583333333
2023-05-14,21502.743055555555
2023-05-15,20065.805555555555
2023-05-16,23745.444444444445
2023-05-17,24658.42013888889
2023-05-18,24383.069444444445
2023-05-19,24523.125
2023-05-20,24333.760416666668
2023-05-21,21573.89583333333
2023-05-22,20124.434027777777
2023-05-23,24432.715277777777
2023-05-24,24854.729166666668
2023-05-25,24695.194444444445
2023-05-26,24661.51736111111
2023-05-27,24083.309027777777
2023-05-28,21039.57638888889
2023-05-29,19514.45138888889
2023-05-30,23668.131944444445
2023-05-31,24772.516981132077
2023-06-01,21896.45833333333
2023-06-02,25325.89236111111
2023-06-03,25151.92013888889
2023-06-04,21880.09375
2023-06-05,20437.180555555555
2023-06-06,24753.774305555555
2023-06-07,25668.715277777777
2023-06-08,26387.600694444445
2023-06-09,26180.73263888889
2023-06-10,25602.1875
2023-06-11,22507.753472222223
2023-06-12,21195.26388888889
2023-06-13,25655.82638888889
2023-06-14,26141.055555555555
2023-06-15,26436.58333333333
2023-06-16,26865.80208333333
2023-06-17,27204.08333333333
2023-06-18,24359.822916666668
2023-06-19,22355.73611111111
2023-06-20,26776.100694444445
2023-06-21,27499.565972222223
2023-06-22,27773.35763888889
2023-06-23,27624.993055555555
2023-06-24,27375.309027777777
2023-06-25,24207.055555555555
2023-06-26,23936.180555555555
2023-06-27,29744.13888888889
2023-06-28,30410.756944444445
2023-06-29,30452.163194444445
2023-06-30,30492.29433962264
2023-07-01,25373.58333333333
2023-07-02,24959.947916666668
2023-07-03,23914.159722222223
2023-07-04,29051.58333333333
2023-07-05,29371.590277777777
2023-07-06,29516.072916666668
2023-07-07,29701.277777777777
2023-07-08,29175.694444444445
2023-07-09,25501.972222222223
2023-07-10,24359.944444444445
2023-07-11,30578.45486111111
2023-07-12,32112.92013888889
2023-07-13,31734.340277777777
2023-07-14,31169.375
2023-07-15,31167.61458333333
2023-07-16,26852.26388888889
2023-07-17,24679.194444444445
2023-07-18,30690.965277777777
2023-07-19,32477.652777777777
2023-07-20,32789.631944444445
2023-07-21,31847.649305555555
2023-07-22,30052.70833333333
2023-07-23,26113.461805555555
2023-07-24,24932.80208333333
2023-07-25,29077.118055555555
2023-07-26,27748.211805555555
2023-07-27,28535.75
2023-07-28,29035.027777777777
2023-07-29,28648.17013888889
2023-07-30,26114.684027777777
2023-07-31,24807.04150943396
2023-08-01,26150.33333333333
2023-08-02,29113.14236111111
2023-08-03,29718.760416666668
2023-08-04,28464.86111111111
2023-08-05,26464.17013888889
2023-08-06,23588.36458333333
2023-08-07,22899.33333333333
2023-08-08,26389.04861111111
2023-08-09,27686.149305555555
2023-08-10,28537.625
2023-08-11,28933.52083333333
2023-08-12,28514.92361111111
2023-08-13,25979.222222222223
2023-08-14,24229.822916666668
2023-08-15,26078.25
2023-08-16,24218.059027777777
2023-08-17,26919.729166666668
2023-08-18,27211.875
2023-08-19,27199.70486111111
2023-08-20,25555.125
2023-08-21,25115.78125
2023-08-22,29866.402777777777
2023-08-23,30595.95138888889
2023-08-24,31196.82986111111
2023-08-25,31316.309027777777
2023-08-26,30854.253472222223
2023-08-27,26809.51736111111
2023-08-28,22345.07986111111
2023-08-29,25856.055555555555
2023-08-30,26585.01736111111
2023-08-31,27134.14716981132
2023-09-01,24824.0
2023-09-02,27378.197916666668
2023-09-03,23620.059027777777
2023-09-04,21902.14583333333
2023-09-05,26539.95138888889
2023-09-06,27339.381944444445
2023-09-07,27758.819444444445
2023-09-08,27986.07638888889
2023-09-09,27038.51388888889
2023-09-10,24002.45138888889
2023-09-11,22437.659722222223
2023-09-12,26054.840277777777
2023-09-13,27403.08333333333
2023-09-14,27346.041666666668
2023-09-15,27752.42013888889
2023-09-16,27228.399305555555
2023-09-17,23320.347222222223
2023-09-18,21869.979166666668
2023-09-19,25776.73611111111
2023-09-20,26421.125
2023-09-21,26091.319444444445
2023-09-22,26025.70833333333
2023-09-23,25198.36111111111
2023-09-24,21888.399305555555
2023-09-25,20695.065972222223
2023-09-26,25030.14583333333
2023-09-27,26154.95138888889
2023-09-28,26520.42708333333
2023-09-29,26750.48958333333
2023-09-30,26869.82641509434
2023-10-01,21272.08333333333
2023-10-02,21888.586805555555
2023-10-03,26383.815972222223
2023-10-04,26891.48611111111
2023-10-05,27005.819444444445
2023-10-06,26967.024305555555
2023-10-07,27078.26388888889
2023-10-08,23573.899305555555
2023-10-09,21935.246527777777
2023-10-10,25598.42013888889
2023-10-11,26349.64236111111
2023-10-12,26011.822916666668
2023-10-13,21804.80208333333
2023-10-14,23496.92361111111
2023-10-15,22002.743055555555
2023-10-16,20683.21875
2023-10-17,25505.871527777777
2023-10-18,26506.090277777777
2023-10-19,26481.90625
2023-10-20,26890.92361111111
2023-10-21,25581.65625
2023-10-22,21899.84375
2023-10-23,21215.04513888889
2023-10-24,25573.722222222223
2023-10-25,25719.354166666668
2023-10-26,26315.222222222223
2023-10-27,26910.8125
2023-10-28,26292.229166666668
2023-10-29,23037.854166666668
2023-10-30,21720.618055555555
2023-10-31,25788.638989169674
2023-11-01,23256.666666666668
2023-11-02,22860.27083333333
2023-11-03,26418.135416666668
2023-11-04,26677.371527777777
2023-11-05,23949.70833333333
2023-11-06,21879.305555555555
2023-11-07,26360.072916666668
2023-11-08,27209.034722222223
2023-11-09,27807.98611111111
2023-11-10,27418.972222222223
2023-11-11,27213.565972222223
2023-11-12,24081.71875
2023-11-13,22029.33333333333
2023-11-14,26314.065972222223
2023-11-15,26641.96875
2023-11-16,27038.01388888889
2023-11-17,27154.11458333333
2023-11-18,26644.02083333333
2023-11-19,23470.5625
2023-11-20,21783.072916666668
2023-11-21,26368.625
2023-11-22,27048.76736111111
2023-11-23,27503.819444444445
2023-11-24,27907.003472222223
2023-11-25,27934.59375
2023-11-26,24683.746527777777
2023-11-27,23406.65625
2023-11-28,28319.25
2023-11-29,28926.663194444445
2023-11-30,28958.039711191337
2023-12-01,24816.0
2023-12-02,28249.5
2023-12-03,25081.23611111111
2023-12-04,24343.125
2023-12-05,29205.85763888889
2023-12-06,29576.902777777777
2023-12-07,26354.46875
2023-12-08,27373.291666666668
2023-12-09,24718.04513888889
2023-12-10,24532.086805555555
2023-12-11,23395.409722222223
2023-12-12,27936.05208333333
2023-12-13,28666.625
2023-12-14,28922.572916666668
2023-12-15,29047.600694444445
2023-12-16,29055.246527777777
2023-12-17,25994.04861111111
2023-12-18,25033.586805555555
2023-12-19,29883.184027777777
2023-12-20,30253.0
2023-12-21,30430.534722222223
2023-12-22,29523.319444444445
2023-12-23,28004.79513888889
2023-12-24,24810.14236111111
2023-12-25,23084.07638888889
2023-12-26,21519.260416666668
2023-12-27,25735.315972222223
2023-12-28,27314.30208333333
2023-12-29,27768.555555555555
2023-12-30,27334.70486111111
2023-12-31,24497.007220216605
2024-01-01,21863.416666666668
2024-01-02,21456.166666666668
2024-01-03,27394.88888888889
2024-01-04,28213.625
2024-01-05,28478.315972222223
2024-01-06,27111.29861111111
2024-01-07,23720.59375
2024-01-08,24656.51736111111
2024-01-09,30755.725694444445
2024-01-10,32039.67361111111
2024-01-11,32209.309027777777
2024-01-12,31697.697916666668
2024-01-13,31576.61111111111
2024-01-14,27905.17708333333
2024-01-15,25611.847222222223
2024-01-16,30313.010416666668
2024-01-17,30252.402777777777
2024-01-18,29678.98611111111
2024-01-19,29228.96875
2024-01-20,30438.090277777777
2024-01-21,26581.23611111111
2024-01-22,24907.572916666668
2024-01-23,29545.82986111111
2024-01-24,29690.121527777777
2024-01-25,29215.73263888889
2024-01-26,28907.46875
2024-01-27,28501.166666666668
2024-01-28,24795.163194444445
2024-01-29,23242.871527777777
2024-01-30,28176.875
2024-01-31,29123.07942238267
2024-02-01,25311.416666666668
2024-02-02,28585.77083333333
2024-02-03,28204.659722222223
2024-02-04,24916.010416666668
2024-02-05,23395.26736111111
2024-02-06,28387.336805555555
2024-02-07,28859.75
2024-02-08,29249.194444444445
2024-02-09,29557.378472222223
2024-02-10,29507.385416666668
2024-02-11,25539.07638888889
2024-02-12,24684.777777777777
2024-02-13,27926.5
2024-02-14,27883.534722222223
2024-02-15,28064.11111111111
2024-02-16,28543.659722222223
2024-02-17,27940.11111111111
2024-02-18,23932.38888888889
2024-02-19,22660.01736111111
2024-02-20,26813.972222222223
2024-02-21,27322.45833333333
2024-02-22,28045.354166666668
2024-02-23,28188.878472222223
2024-02-24,27904.090277777777
2024-02-25,25269.684027777777
2024-02-26,24233.086805555555
2024-02-27,28488.60763888889
2024-02-28,28901.92013888889
2024-02-29,28318.74368231047
2024-03-01,25597.75
2024-03-02,28191.881944444445
2024-03-03,25748.006944444445
2024-03-04,23844.375
2024-03-05,28974.20138888889
2024-03-06,28294.70486111111
2024-03-07,28591.80208333333
2024-03-08,29073.36458333333
2024-03-09,28978.243055555555
2024-03-10,26545.51388888889
2024-03-11,23882.475694444445
2024-03-12,27957.36458333333
2024-03-13,27952.340277777777
2024-03-14,28002.76736111111
2024-03-15,28018.26736111111
2024-03-16,27329.14583333333
2024-03-17,23944.628472222223
2024-03-18,22221.496527777777
2024-03-19,25661.475694444445
2024-03-20,25432.944444444445
2024-03-21,26309.75
2024-03-22,26570.159722222223
2024-03-23,26371.791666666668
2024-03-24,22590.694444444445
2024-03-25,21335.70486111111
2024-03-26,26787.875
2024-03-27,27297.89236111111
2024-03-28,26814.444444444445
2024-03-29,23621.729166666668
2024-03-30,22020.57986111111
2024-03-31,22645.46570397112
2024-04-01,20948.416666666668
2024-04-02,23377.729166666668
2024-04-03,27051.197916666668
2024-04-04,26669.51388888889
2024-04-05,26148.461805555555
2024-04-06,25609.98263888889
2024-04-07,22715.184027777777
2024-04-08,21490.23263888889
2024-04-09,25247.444444444445
2024-04-10,25386.26736111111
2024-04-11,25597.631944444445
2024-04-12,25644.788194444445
2024-04-13,25527.5
2024-04-14,22269.940972222223
2024-04-15,20729.15625
2024-04-16,25184.11111111111
2024-04-17,25642.447916666668
2024-04-18,25345.4375
2024-04-19,25561.128472222223
2024-04-20,25716.61458333333
2024-04-21,22547.89583333333
2024-04-22,20842.5
2024-04-23,25029.729166666668
2024-04-24,25829.152777777777
2024-04-25,26160.78125
2024-04-26,26920.600694444445
2024-04-27,26327.76736111111
2024-04-28,23435.243055555555
2024-04-29,21903.07638888889
2024-04-30,26588.5320754717
2024-05-01,22566.041666666668
2024-05-02,21584.729166666668
2024-05-03,24715.89236111111
2024-05-04,25288.07638888889
2024-05-05,22658.256944444445
2024-05-06,21484.746527777777
2024-05-07,25308.649305555555
2024-05-08,25370.100694444445
2024-05-09,25757.85763888889
2024-05-10,25745.48958333333
2024-05-11,25223.940972222223
2024-05-12,22266.385416666668
2024-05-13,20848.590277777777
2024-05-14,25390.635416666668
2024-05-15,25892.73611111111
2024-05-16,25466.98263888889
2024-05-17,25818.291666666668
2024-05-18,25383.850694444445
2024-05-19,22454.496527777777
2024-05-20,21052.291666666668
2024-05-21,24831.472222222223
2024-05-22,25450.10763888889
2024-05-23,25639.527777777777
2024-05-24,25661.753472222223
2024-05-25,25450.26736111111
2024-05-26,22499.29513888889
2024-05-27,20910.315972222223
2024-05-28,25654.26736111111
2024-05-29,26332.6875
2024-05-30,26917.02083333333
2024-05-31,27086.73962264151
2024-06-01,23966.375
2024-06-02,23224.385416666668
2024-06-03,21652.756944444445
2024-06-04,26107.42708333333
2024-06-05,26474.371527777777
2024-06-06,27184.100694444445
2024-06-07,27712.75
2024-06-08,27586.284722222223
2024-06-09,23978.64236111111
2024-06-10,21691.08333333333
2024-06-11,25934.194444444445
2024-06-12,26178.902777777777
2024-06-13,25972.03125
2024-06-14,25395.98611111111
2024-06-15,26301.98263888889
2024-06-16,22959.63888888889
2024-06-17,21275.02083333333
2024-06-18,26655.07986111111
2024-06-19,27216.28125
2024-06-20,26805.21875
2024-06-21,26474.305555555555
2024-06-22,25877.819444444445
2024-06-23,23406.475694444445
2024-06-24,21819.024305555555
2024-06-25,25439.368055555555
2024-06-26,28135.666666666668
2024-06-27,28233.98958333333
2024-06-28,28272.524305555555
2024-06-29,27860.465277777777
2024-06-30,24594.837735849054
2024-07-01,22915.5
2024-07-02,26566.15625
2024-07-03,27385.902777777777
2024-07-04,28182.815972222223
2024-07-05,29205.885416666668
2024-07-06,29243.78125
2024-07-07,25325.065972222223
2024-07-08,23000.604166666668
2024-07-09,27620.590277777777
2024-07-10,28730.88888888889
2024-07-11,29789.71875
2024-07-12,30782.881944444445
2024-07-13,30172.784722222223
2024-07-14,25877.347222222223
2024-07-15,24083.197916666668
2024-07-16,29260.98263888889
2024-07-17,29766.45138888889
2024-07-18,30203.55208333333
2024-07-19,31034.180555555555
2024-07-20,31162.92708333333
2024-07-21,27512.29861111111
2024-07-22,24719.121527777777
2024-07-23,29110.597222222223
2024-07-24,30709.211805555555
2024-07-25,31532.413194444445
2024-07-26,30082.993055555555
2024-07-27,30124.618055555555
2024-07-28,27298.52083333333
2024-07-29,26053.29513888889
2024-07-30,31201.65625
2024-07-31,32282.709433962264
2024-08-01,29171.45833333333
2024-08-02,31852.152777777777
2024-08-03,30600.1875
2024-08-04,26902.774305555555
2024-08-05,25729.871527777777
2024-08-06,29450.194444444445
2024-08-07,29862.649305555555
2024-08-08,29878.90625
2024-08-09,29969.36111111111
2024-08-10,29894.385416666668
2024-08-11,27474.284722222223
2024-08-12,25915.54513888889
2024-08-13,29121.621527777777
2024-08-14,28519.965277777777
2024-08-15,27007.14583333333
2024-08-16,23751.159722222223
2024-08-17,25382.01736111111
2024-08-18,25038.215277777777
2024-08-19,24286.135416666668
2024-08-20,27626.229166666668
2024-08-21,28539.33333333333
2024-08-22,28867.885416666668
2024-08-23,29016.121527777777
2024-08-24,28862.881944444445
2024-08-25,26524.885416666668
2024-08-26,24801.104166666668
2024-08-27,28791.760416666668
2024-08-28,29874.60763888889
2024-08-29,30238.211805555555
2024-08-30,29898.690972222223
2024-08-31,29492.762264150944
2024-09-01,24283.20833333333
2024-09-02,24332.663194444445
2024-09-03,29116.98263888889
2024-09-04,29002.934027777777
2024-09-05,27922.336805555555
2024-09-06,27608.98263888889
2024-09-07,27490.03125
2024-09-08,24096.663194444445
2024-09-09,22476.01388888889
2024-09-10,26505.04861111111
2024-09-11,27336.33333333333
2024-09-12,26731.350694444445
2024-09-13,27607.684027777777
2024-09-14,26404.01388888889
2024-09-15,23274.98611111111
2024-09-16,21799.01736111111
2024-09-17,26514.67361111111
2024-09-18,26946.131944444445
2024-09-19,27132.1
