fecha,demanda,tmed,hrmed,diasem,trim,festivo
2021-12-07,28048.59,9.15,81.03,1,3,0
2021-12-08,26875.26,6.82,73.54,2,3,1
2021-12-09,31014.3,7.65,79.87,3,3,0
2021-12-10,30777.47,10.3,76.6,4,3,0
2021-12-11,27517.34,10.4,77.98,5,3,0
2021-12-12,25614.06,9.65,77.34,6,3,0
2021-12-13,30292.13,8.7,77.74,0,3,0
2021-12-14,31101.57,8.31,74.61,1,3,0
2021-12-15,31170.9,8.22,69.63,2,3,0
2021-12-16,31321.01,7.9,70.99,3,3,0
2021-12-17,31034.08,7.41,70.22,4,3,0
2021-12-18,27919.58,6.78,76.37,5,3,0
2021-12-19,26054.9,7.25,77.77,6,3,0
2021-12-20,30750.65,7.59,78.28,0,3,0
2021-12-21,30701.56,10.28,81.4,1,3,0
2021-12-22,30108.0,10.27,82.68,2,3,0
2021-12-23,28783.55,10.12,87.06,3,3,0
2021-12-24,24763.12,10.24,86.58,4,3,0
2021-12-25,21441.01,10.13,86.11,5,3,1
2021-12-26,22760.01,10.65,86.95,6,3,0
2021-12-27,25648.15,12.75,76.06,0,3,0
2021-12-28,25898.6,12.52,75.83,1,3,0
2021-12-29,25646.11,11.89,77.29,2,3,0
2021-12-30,25702.53,11.77,72.67,3,3,0
2021-12-31,21558.67,11.75,66.55,4,3,0
2022-01-01,20872.66,12.01,63.45,5,0,1
2022-01-02,22718.49,11.02,69.62,6,0,0
2022-01-03,27346.96,10.67,72.79,0,0,0
2022-01-04,28248.44,9.67,76.56,1,0,0
2022-01-05,28049.26,5.88,76.95,2,0,0
2022-01-06,24176.19,4.84,73.07,3,0,1
2022-01-07,27754.5,5.85,74.34,4,0,0
2022-01-08,26877.88,6.02,70.75,5,0,0
2022-01-09,25598.1,8.66,76.19,6,0,0
2022-01-10,29854.74,10.55,79.99,0,0,0
2022-01-11,30291.6,8.76,78.24,1,0,0
2022-01-12,30571.97,6.71,67.52,2,0,0
2022-01-13,31128.73,5.35,66.12,3,0,0
2022-01-14,31460.03,4.98,65.72,4,0,0
2022-01-15,28114.24,4.72,66.98,5,0,0
2022-01-16,26513.97,5.32,67.59,6,0,0
2022-01-17,31244.81,5.55,66.1,0,0,0
2022-01-18,32124.78,5.9,64.22,1,0,0
2022-01-19,32265.89,5.62,65.75,2,0,0
2022-01-20,32181.72,5.82,70.98,3,0,0
2022-01-21,31946.11,4.5,67.51,4,0,0
2022-01-22,28742.4,4.73,67.59,5,0,0
2022-01-23,27053.45,5.32,71.02,6,0,0
2022-01-24,31990.83,5.71,72.07,0,0,0
2022-01-25,31925.28,6.3,71.3,1,0,0
2022-01-26,31815.05,6.58,68.8,2,0,0
2022-01-27,31489.69,7.25,62.17,3,0,0
2022-01-28,31082.65,7.28,53.45,4,0,0
2022-01-29,27681.29,8.05,46.6,5,0,0
2022-01-30,25729.17,8.56,46.82,6,0,0
2022-01-31,26768.0,8.01,56.17,0,0,0
2022-02-01,30558.15,8.19,61.45,1,0,0
2022-02-02,30343.51,10.8,57.46,2,0,0
2022-02-03,30142.35,10.06,58.25,3,0,0
2022-02-04,29905.14,9.16,68.25,4,0,0
2022-02-05,26750.74,8.09,71.31,5,0,0
2022-02-06,25172.54,7.2,66.34,6,0,0
2022-02-07,29411.51,8.61,62.97,0,0,0
2022-02-08,29869.92,9.35,61.97,1,0,0
2022-02-09,29941.11,9.39,62.98,2,0,0
2022-02-10,30156.62,9.13,65.91,3,0,0
2022-02-11,29716.42,9.33,69.42,4,0,0
2022-02-12,26755.26,8.89,72.33,5,0,0
2022-02-13,24874.51,8.96,74.87,6,0,0
2022-02-14,29303.62,7.87,69.14,0,0,0
2022-02-15,29965.33,7.4,62.43,1,0,0
2022-02-16,29890.87,9.9,66.69,2,0,0
2022-02-17,29542.95,11.81,67.96,3,0,0
2022-02-18,29006.45,10.82,69.86,4,0,0
2022-02-19,26573.95,7.75,70.93,5,0,0
2022-02-20,24759.35,8.42,67.34,6,0,0
2022-02-21,28816.99,10.04,59.79,0,0,0
2022-02-22,29062.14,10.67,44.13,1,0,0
2022-02-23,29075.42,10.34,49.98,2,0,0
2022-02-24,29157.72,9.8,61.97,3,0,0
2022-02-25,29235.98,8.95,70.56,4,0,0
2022-02-26,26565.36,8.23,71.69,5,0,0
2022-02-27,24585.41,9.82,71.49,6,0,0
2022-02-28,25332.33,10.0,67.5,0,0,0
2022-03-01,28726.99,10.42,64.14,1,0,0
2022-03-02,29043.53,10.03,71.85,2,0,0
2022-03-03,29355.74,8.58,80.09,3,0,0
2022-03-04,29205.71,7.55,72.03,4,0,0
2022-03-05,25752.67,7.04,68.16,5,0,0
2022-03-06,24276.08,6.47,72.57,6,0,0
2022-03-07,29082.56,7.15,75.22,0,0,0
2022-03-08,29019.69,8.19,74.71,1,0,0
2022-03-09,28695.89,8.51,73.05,2,0,0
2022-03-10,28500.48,10.05,72.47,3,0,0
2022-03-11,28724.24,9.29,81.38,4,0,0
2022-03-12,25200.19,8.68,72.93,5,0,0
2022-03-13,23406.23,9.46,69.66,6,0,0
2022-03-14,28784.05,9.16,81.39,0,0,0
2022-03-15,28724.48,12.75,70.83,1,0,0
2022-03-16,28744.01,11.1,80.78,2,0,0
2022-03-17,28365.78,9.59,75.79,3,0,0
2022-03-18,27742.52,9.55,75.01,4,0,0
2022-03-19,24452.32,10.26,71.72,5,0,0
2022-03-20,23249.14,11.26,72.52,6,0,0
2022-03-21,27449.84,10.93,79.83,0,0,0
2022-03-22,28033.71,10.32,78.02,1,0,0
2022-03-23,28252.6,9.74,75.62,2,0,0
2022-03-24,28537.33,9.81,77.46,3,0,0
2022-03-25,27986.24,10.99,77.1,4,0,0
2022-03-26,24988.6,10.69,75.02,5,0,0
2022-03-27,22809.78,11.59,68.35,6,0,0
2022-03-28,26918.49,12.19,63.73,0,0,0
2022-03-29,27553.15,11.9,76.25,1,0,0
2022-03-30,28155.4,10.15,79.17,2,0,0
2022-03-31,24157.92,9.26,73.01,3,0,0
2022-04-01,28030.26,6.33,59.37,4,1,0
2022-04-02,25147.26,5.52,54.53,5,1,0
2022-04-03,23955.79,5.13,55.83,6,1,0
2022-04-04,29464.92,5.63,59.3,0,1,0
2022-04-05,30299.21,6.55,65.38,1,1,0
2022-04-06,29312.71,9.16,63.04,2,1,0
2022-04-07,28282.37,11.96,59.92,3,1,0
2022-04-08,27716.81,12.32,64.57,4,1,0
2022-04-09,24314.09,12.47,65.71,5,1,0
2022-04-10,22479.36,13.47,62.69,6,1,0
2022-04-11,26367.58,14.07,65.07,0,1,0
2022-04-12,27063.12,12.13,77.05,1,1,0
2022-04-13,26575.23,11.78,75.82,2,1,0
2022-04-14,22631.9,13.7,66.07,3,1,0
2022-04-15,20821.12,15.22,59.88,4,1,1
2022-04-16,21417.75,16.29,55.35,5,1,0
2022-04-17,20388.57,15.88,54.49,6,1,0
2022-04-18,22523.19,14.83,62.22,0,1,0
2022-04-19,25643.53,11.02,75.37,1,1,0
2022-04-20,27223.62,8.69,73.04,2,1,0
2022-04-21,27263.02,9.78,65.65,3,1,0
2022-04-22,27322.4,9.71,77.07,4,1,0
2022-04-23,24155.29,9.27,74.65,5,1,0
2022-04-24,22199.14,11.64,65.08,6,1,0
2022-04-25,25921.38,12.78,61.0,0,1,0
2022-04-26,26749.87,13.99,62.64,1,1,0
2022-04-27,27205.6,13.34,74.24,2,1,0
2022-04-28,27093.23,12.74,75.69,3,1,0
2022-04-29,26667.38,14.74,62.17,4,1,0
2022-04-30,25210.395714285714,15.81,61.32,5,1,0
2022-05-01,20599.14,15.7,59.71,6,1,1
2022-05-02,24109.03,13.3,72.96,0,1,0
2022-05-03,26585.78,12.87,76.41,1,1,0
2022-05-04,26832.88,13.16,72.63,2,1,0
2022-05-05,26509.31,14.31,60.71,3,1,0
2022-05-06,25884.32,14.76,54.11,4,1,0
2022-05-07,23051.4,15.76,51.44,5,1,0
2022-05-08,21481.03,16.64,51.4,6,1,0
2022-05-09,25917.2,17.64,49.02,0,1,0
2022-05-10,26684.19,18.53,48.34,1,1,0
2022-05-11,26843.63,19.05,50.37,2,1,0
2022-05-12,26855.79,18.51,53.8,3,1,0
2022-05-13,26832.47,19.26,54.74,4,1,0
2022-05-14,23764.12,20.08,57.16,5,1,0
2022-05-15,22071.6,18.83,56.43,6,1,0
2022-05-16,26060.24,19.02,54.73,0,1,0
2022-05-17,27084.1,20.02,54.03,1,1,0
2022-05-18,27690.1,21.27,52.18,2,1,0
2022-05-19,28158.12,21.62,50.34,3,1,0
2022-05-20,28037.22,22.96,46.88,4,1,0
2022-05-21,25120.13,23.43,46.58,5,1,0
2022-05-22,23002.14,21.11,55.38,6,1,0
2022-05-23,26965.78,18.87,58.84,0,1,0
2022-05-24,27084.05,15.03,62.15,1,1,0
2022-05-25,26414.06,14.65,55.25,2,1,0
2022-05-26,26647.37,16.99,51.26,3,1,0
2022-05-27,26829.88,19.56,46.02,4,1,0
2022-05-28,24471.0,21.12,43.03,5,1,0
2022-05-29,22637.39,20.17,49.54,6,1,0
2022-05-30,26864.14,18.48,58.19,0,1,0
2022-05-31,24690.29,19.44,54.32,1,1,0
2022-06-01,27730.68,20.34,55.23,2,1,0
2022-06-02,27960.58,20.0,56.56,3,1,0
2022-06-03,27864.6,20.16,56.82,4,1,0
2022-06-04,24508.8,19.37,58.08,5,1,0
2022-06-05,22923.4,19.73,52.48,6,1,0
2022-06-06,26386.5,20.53,49.78,0,1,0
2022-06-07,28260.02,21.46,49.72,1,1,0
2022-06-08,28579.88,21.2,59.98,2,1,0
2022-06-09,28746.49,22.17,52.39,3,1,0
2022-06-10,28952.91,23.38,45.66,4,1,0
2022-06-11,26330.44,24.07,48.15,5,1,0
2022-06-12,24653.69,24.87,44.82,6,1,0
2022-06-13,29899.91,25.51,42.96,0,1,0
2022-06-14,31603.56,26.43,42.47,1,1,0
2022-06-15,32316.68,26.89,42.09,2,1,0
2022-06-16,32053.91,27.02,44.18,3,1,0
2022-06-17,31970.92,27.58,40.43,4,1,0
2022-06-18,28045.05,26.23,40.98,5,1,0
2022-06-19,24665.72,21.58,53.37,6,1,0
2022-06-20,29429.96,20.44,57.94,0,1,0
2022-06-21,29658.83,19.84,56.42,1,1,0
2022-06-22,28761.72,18.88,59.31,2,1,0
2022-06-23,27658.88,19.06,60.48,3,1,0
2022-06-24,25538.42,19.26,54.27,4,1,0
2022-06-25,24468.66,18.89,55.41,5,1,0
2022-06-26,22918.41,18.34,53.81,6,1,0
2022-06-27,26967.13,17.91,54.93,0,1,0
2022-06-28,28084.53,19.94,47.94,1,1,0
2022-06-29,28626.0,20.37,50.75,2,1,0
2022-06-30,25032.71,19.07,53.47,3,1,0
2022-07-01,27839.38,20.55,47.78,4,2,0
2022-07-02,25787.65,23.33,51.18,5,2,0
2022-07-03,24144.3,23.42,57.18,6,2,0
2022-07-04,28601.08,23.05,53.26,0,2,0
2022-07-05,29799.59,23.41,54.42,1,2,0
2022-07-06,29506.97,22.1,61.03,2,2,0
2022-07-07,29178.62,22.48,50.43,3,2,0
2022-07-08,29471.11,23.62,45.8,4,2,0
2022-07-09,26737.98,24.92,42.31,5,2,0
2022-07-10,25606.28,25.61,40.42,6,2,0
2022-07-11,30876.03,26.26,40.26,0,2,0
2022-07-12,31959.64,27.3,36.93,1,2,0
2022-07-13,32639.4,28.04,35.63,2,2,0
2022-07-14,32755.84,28.21,34.94,3,2,0
2022-07-15,32433.33,27.89,35.63,4,2,0
2022-07-16,29124.59,28.13,36.0,5,2,0
2022-07-17,27234.29,28.35,35.34,6,2,0
2022-07-18,32247.54,27.4,39.74,0,2,0
2022-07-19,31914.17,24.91,46.03,1,2,0
2022-07-20,31990.45,24.67,47.54,2,2,0
2022-07-21,32437.45,26.09,46.92,3,2,0
2022-07-22,32253.84,25.54,48.36,4,2,0
2022-07-23,28293.66,25.57,44.31,5,2,0
2022-07-24,26764.88,26.93,40.34,6,2,0
2022-07-25,30546.29,26.06,43.72,0,2,0
2022-07-26,31827.25,24.28,49.54,1,2,0
2022-07-27,31184.96,23.62,50.1,2,2,0
2022-07-28,31295.02,23.9,51.06,3,2,0
2022-07-29,30787.11,24.49,53.47,4,2,0
2022-07-30,27525.11,25.33,54.12,5,2,0
2022-07-31,25634.67,26.11,52.75,6,2,0
2022-08-01,30466.37,26.65,49.92,0,2,0
2022-08-02,31137.4,27.3,46.04,1,2,0
2022-08-03,30795.1,27.1,47.02,2,2,0
2022-08-04,30352.15,26.0,48.05,3,2,0
2022-08-05,29450.14,25.19,50.83,4,2,0
2022-08-06,26648.55,25.3,49.85,5,2,0
2022-08-07,24803.45,25.48,49.14,6,2,0
2022-08-08,28116.28,25.38,48.11,0,2,0
2022-08-09,28550.85,26.19,47.11,1,2,0
2022-08-10,29274.17,26.69,48.7,2,2,0
2022-08-11,29304.42,26.57,48.14,3,2,0
2022-08-12,29280.94,26.8,46.25,4,2,0
2022-08-13,26880.55,25.53,50.42,5,2,0
2022-08-14,24234.39,23.73,47.07,6,2,0
2022-08-15,23879.33,22.55,48.64,0,2,1
2022-08-16,26432.5,21.79,53.47,1,2,0
2022-08-17,26189.22,20.43,55.16,2,2,0
2022-08-18,25760.27,20.07,52.98,3,2,0
2022-08-19,25894.54,22.07,46.62,4,2,0
2022-08-20,24700.92,23.97,45.36,5,2,0
2022-08-21,23710.2,24.6,46.16,6,2,0
2022-08-22,27709.12,24.15,52.66,0,2,0
2022-08-23,28756.53,25.27,52.57,1,2,0
2022-08-24,29154.4,25.73,54.26,2,2,0
2022-08-25,28898.73,24.13,61.2,3,2,0
2022-08-26,28162.61,23.51,59.72,4,2,0
2022-08-27,25535.2,23.4,56.24,5,2,0
2022-08-28,24135.27,24.75,54.56,6,2,0
2022-08-29,28708.94,24.39,57.42,0,2,0
2022-08-30,29789.59,24.04,57.45,1,2,0
2022-08-31,25257.12,22.93,56.8,2,2,0
2022-09-01,28662.77,22.25,54.44,3,2,0
2022-09-02,28541.98,21.98,55.66,4,2,0
2022-09-03,24713.96,20.89,55.13,5,2,0
2022-09-04,23033.58,21.0,51.06,6,2,0
2022-09-05,27917.98,21.56,51.99,0,2,0
2022-09-06,28311.64,21.61,53.33,1,2,0
2022-09-07,28524.05,20.55,52.71,2,2,0
2022-09-08,27948.66,21.18,55.76,3,2,0
2022-09-09,28240.6,22.26,55.82,4,2,0
2022-09-10,25347.55,23.16,52.52,5,2,0
2022-09-11,24075.77,24.76,50.59,6,2,0
2022-09-12,29239.24,24.46,56.79,0,2,0
2022-09-13,29121.48,21.46,71.9,1,2,0
2022-09-14,28102.28,20.56,68.41,2,2,0
2022-09-15,27931.24,20.71,69.34,3,2,0
2022-09-16,27728.64,20.4,66.08,4,2,0
2022-09-17,23982.65,19.83,58.45,5,2,0
2022-09-18,22386.11,20.75,59.36,6,2,0
2022-09-19,27060.5,21.23,61.57,0,2,0
2022-09-20,27642.54,20.68,58.58,1,2,0
2022-09-21,27411.39,19.51,60.57,2,2,0
2022-09-22,27378.45,19.53,60.82,3,2,0
2022-09-23,27096.06,19.47,62.3,4,2,0
2022-09-24,23289.57,17.26,63.81,5,2,0
2022-09-25,21314.5,15.36,62.62,6,2,0
2022-09-26,25228.77,15.41,62.08,0,2,0
2022-09-27,25965.02,16.11,57.5,1,2,0
2022-09-28,26081.36,16.91,60.14,2,2,0
2022-09-29,26351.05,14.6,71.35,3,2,0
2022-09-30,21777.96,14.1,63.08,4,2,0
2022-10-01,22547.77,16.29,56.01,5,3,0
2022-10-02,21181.98,18.69,52.27,6,3,0
2022-10-03,25687.24,19.97,54.01,0,3,0
2022-10-04,26377.68,19.96,55.14,1,3,0
2022-10-05,26375.4,19.31,59.46,2,3,0
2022-10-06,26655.94,18.87,66.83,3,3,0
2022-10-07,26238.81,18.51,67.62,4,3,0
2022-10-08,22928.1,18.28,68.27,5,3,0
2022-10-09,21234.89,18.36,67.47,6,3,0
2022-10-10,25637.06,17.67,77.75,0,3,0
2022-10-11,25810.04,17.52,78.31,1,3,0
2022-10-12,21855.37,17.29,72.67,2,3,1
2022-10-13,25443.26,17.55,65.65,3,3,0
2022-10-14,25747.02,18.94,61.56,4,3,0
2022-10-15,22277.06,18.58,60.65,5,3,0
2022-10-16,21172.39,18.79,60.08,6,3,0
2022-10-17,25670.43,19.57,68.65,0,3,0
2022-10-18,26417.8,20.39,62.63,1,3,0
2022-10-19,26998.69,19.26,65.89,2,3,0
2022-10-20,27112.9,17.33,74.36,3,3,0
2022-10-21,26437.39,17.02,76.64,4,3,0
2022-10-22,22804.19,17.64,71.81,5,3,0
2022-10-23,21588.04,17.5,68.6,6,3,0
2022-10-24,25620.61,16.94,68.67,0,3,0
2022-10-25,26246.76,18.45,60.85,1,3,0
2022-10-26,26422.48,19.24,60.17,2,3,0
2022-10-27,26202.91,20.51,50.75,3,3,0
2022-10-28,25702.88,19.32,57.25,4,3,0
2022-10-29,22372.44,18.06,58.99,5,3,0
2022-10-30,20841.46,16.04,73.57,6,3,0
2022-10-31,20705.5,15.44,77.42,0,3,0
2022-11-01,21159.7,15.3,73.85,1,3,1
2022-11-02,25126.58,14.57,73.64,2,3,0
2022-11-03,25925.74,13.77,76.54,3,3,0
2022-11-04,25786.62,11.77,68.11,4,3,0
2022-11-05,22408.33,11.93,60.5,5,3,0
2022-11-06,20911.0,12.54,63.07,6,3,0
2022-11-07,25315.59,13.04,65.25,0,3,0
2022-11-08,26435.5,14.26,73.99,1,3,0
2022-11-09,26142.66,13.35,79.9,2,3,0
2022-11-10,26203.94,12.71,75.77,3,3,0
2022-11-11,26372.02,12.64,74.94,4,3,0
2022-11-12,23182.12,14.89,71.4,5,3,0
2022-11-13,21370.26,14.19,72.11,6,3,0
2022-11-14,26012.62,13.1,80.56,0,3,0
2022-11-15,26799.6,14.03,79.87,1,3,0
2022-11-16,27078.89,13.42,80.92,2,3,0
2022-11-17,27059.96,14.22,78.27,3,3,0
2022-11-18,26807.1,9.59,78.88,4,3,0
2022-11-19,23905.23,7.95,73.22,5,3,0
2022-11-20,22232.29,10.36,78.72,6,3,0
2022-11-21,27419.47,10.32,83.75,0,3,0
2022-11-22,28441.92,9.46,78.02,1,3,0
2022-11-23,27890.3,12.83,78.41,2,3,0
2022-11-24,27784.35,11.5,84.53,3,3,0
2022-11-25,27060.75,10.1,75.67,4,3,0
2022-11-26,24243.01,9.65,66.96,5,3,0
2022-11-27,23013.97,9.42,69.22,6,3,0
2022-11-28,27522.62,8.79,71.42,0,3,0
2022-11-29,28536.9,8.37,73.24,1,3,0
2022-11-30,25184.0,7.81,76.66,2,3,0
2022-12-01,29037.5,7.37,76.74,3,3,0
2022-12-02,29081.62,6.22,76.8,4,3,0
2022-12-03,26067.27,5.42,80.8,5,3,0
2022-12-04,24363.59,6.42,83.54,6,3,0
2022-12-05,28117.76,7.91,84.93,0,3,0
2022-12-06,25565.14,10.44,87.87,1,3,1
2022-12-07,27613.07,10.08,86.94,2,3,0
2022-12-08,25020.99,10.12,90.46,3,3,1
2022-12-09,26610.19,10.41,89.65,4,3,0
2022-12-10,24610.41,8.17,78.99,5,3,0
2022-12-11,24126.82,7.8,88.74,6,3,0
2022-12-12,29009.0,10.97,88.97,0,3,0
2022-12-13,29229.12,13.14,90.42,1,3,0
2022-12-14,28650.82,12.31,84.6,2,3,0
2022-12-15,28290.72,10.16,85.85,3,3,0
2022-12-16,28375.98,9.01,85.6,4,3,0
2022-12-17,24890.33,8.42,85.34,5,3,0
2022-12-18,23604.2,9.3,80.07,6,3,0
2022-12-19,28401.72,10.33,79.04,0,3,0
2022-12-20,28902.77,10.88,82.1,1,3,0
2022-12-21,28206.25,11.76,81.52,2,3,0
2022-12-22,27506.05,12.61,81.88,3,3,0
2022-12-23,26024.4,12.63,78.72,4,3,0
2022-12-24,21920.43,11.79,77.82,5,3,0
2022-12-25,19292.56,12.06,72.91,6,3,1
2022-12-26,21170.59,11.8,74.5,0,3,0
2022-12-27,24046.09,10.79,76.18,1,3,0
2022-12-28,24775.09,9.88,74.12,2,3,0
2022-12-29,25168.94,10.3,80.01,3,3,0
2022-12-30,24621.89,12.07,74.41,4,3,0
2022-12-31,20006.33,11.93,60.84,5,3,0
2023-01-01,19617.1,11.79,59.45,6,0,1
2023-01-02,24471.98,9.1,79.5,0,0,0
2023-01-03,26577.43,7.98,81.53,1,0,0
2023-01-04,27064.41,7.99,78.1,2,0,0
2023-01-05,26356.11,7.78,78.31,3,0,0
2023-01-06,22576.77,6.91,78.74,4,0,1
2023-01-07,24628.3,7.69,79.88,5,0,0
2023-01-08,24149.61,11.09,86.64,6,0,0
2023-01-09,27778.66,9.61,73.5,0,0,0
2023-01-10,28845.81,9.1,77.51,1,0,0
2023-01-11,29216.38,8.59,82.18,2,0,0
2023-01-12,29277.11,7.93,76.11,3,0,0
2023-01-13,29196.65,8.47,78.7,4,0,0
2023-01-14,26036.35,8.64,75.89,5,0,0
2023-01-15,24288.84,7.44,77.28,6,0,0
2023-01-16,30063.51,7.47,80.06,0,0,0
2023-01-17,30192.11,7.57,74.82,1,0,0
2023-01-18,30899.7,4.17,70.79,2,0,0
2023-01-19,31113.19,4.9,74.65,3,0,0
2023-01-20,29945.73,7.89,75.02,4,0,0
2023-01-21,26576.81,5.52,69.29,5,0,0
2023-01-22,25344.2,3.49,54.83,6,0,0
2023-01-23,30994.71,2.78,62.57,0,0,0
2023-01-24,32509.03,2.65,72.11,1,0,0
2023-01-25,32000.71,3.65,69.9,2,0,0
2023-01-26,32248.8,4.09,71.26,3,0,0
2023-01-27,31606.93,3.97,67.74,4,0,0
2023-01-28,28016.98,3.68,66.77,5,0,0
2023-01-29,26404.63,3.06,68.73,6,0,0
2023-01-30,31406.3,3.84,66.8,0,0,0
2023-01-31,27756.17,5.32,64.59,1,0,0
2023-02-01,31424.57,5.91,66.75,2,0,0
2023-02-02,31141.7,6.45,63.05,3,0,0
2023-02-03,30413.17,7.45,57.0,4,0,0
2023-02-04,26406.2,8.07,50.68,5,0,0
2023-02-05,24490.3,7.89,57.78,6,0,0
2023-02-06,30364.73,5.83,64.39,0,0,0
2023-02-07,31944.86,4.55,76.97,1,0,0
2023-02-08,31726.88,6.38,75.88,2,0,0
2023-02-09,31263.44,5.99,70.45,3,0,0
2023-02-10,31156.11,5.37,63.81,4,0,0
2023-02-11,27234.59,5.84,60.89,5,0,0
2023-02-12,25433.45,6.67,61.54,6,0,0
2023-02-13,30116.34,7.89,63.03,0,0,0
2023-02-14,30577.68,8.38,64.53,1,0,0
2023-02-15,30128.68,9.01,65.54,2,0,0
2023-02-16,29777.34,8.86,63.36,3,0,0
2023-02-17,29262.95,9.35,58.47,4,0,0
2023-02-18,25634.73,10.43,55.88,5,0,0
2023-02-19,23614.09,11.42,59.36,6,0,0
2023-02-20,27764.0,12.2,55.54,0,0,0
2023-02-21,28333.2,11.7,63.97,1,0,0
2023-02-22,28357.66,9.96,75.5,2,0,0
2023-02-23,29163.48,6.19,79.55,3,0,0
2023-02-24,29029.15,4.84,65.64,4,0,0
2023-02-25,26166.76,4.72,70.34,5,0,0
2023-02-26,24580.53,5.51,66.55,6,0,0
2023-02-27,30195.7,2.81,55.64,0,0,0
2023-02-28,27033.58,3.41,57.11,1,0,0
2023-03-01,31055.37,3.09,58.55,2,0,0
2023-03-02,31047.28,4.03,58.09,3,0,0
2023-03-03,30260.7,5.47,59.25,4,0,0
2023-03-04,26314.22,6.59,59.4,5,0,0
2023-03-05,25104.5,6.6,67.3,6,0,0
2023-03-06,29105.77,9.12,76.32,0,0,0
2023-03-07,28914.02,11.04,73.2,1,0,0
2023-03-08,28432.93,13.77,74.36,2,0,0
2023-03-09,28183.24,13.68,73.45,3,0,0
2023-03-10,26959.55,13.99,64.53,4,0,0
2023-03-11,23650.07,15.07,69.4,5,0,0
2023-03-12,21805.98,16.05,66.6,6,0,0
2023-03-13,25996.26,14.6,62.15,0,0,0
2023-03-14,26392.68,11.52,56.56,1,0,0
2023-03-15,26469.58,12.54,54.16,2,0,0
2023-03-16,26494.96,13.84,51.33,3,0,0
2023-03-17,26373.47,12.41,64.65,4,0,0
2023-03-18,23631.35,11.48,69.82,5,0,0
2023-03-19,21582.25,11.41,62.38,6,0,0
2023-03-20,25197.15,12.06,55.04,0,0,0
2023-03-21,26191.65,12.77,57.88,1,0,0
2023-03-22,25956.51,13.22,56.23,2,0,0
2023-03-23,25994.88,14.27,52.74,3,0,0
2023-03-24,26118.02,13.32,60.25,4,0,0
2023-03-25,23031.61,13.13,60.1,5,0,0
2023-03-26,21396.65,13.63,52.46,6,0,0
2023-03-27,25315.29,12.13,47.8,0,0,0
2023-03-28,25762.97,13.86,46.18,1,0,0
2023-03-29,25541.62,16.19,44.72,2,0,0
2023-03-30,25407.92,15.75,52.29,3,0,0
2023-03-31,22287.54,15.5,56.26,4,0,0
2023-04-01,22167.95,12.76,60.78,5,1,0
2023-04-02,20454.97,11.18,52.12,6,1,0
2023-04-03,24091.82,10.92,48.83,0,1,0
2023-04-04,24619.73,11.41,47.4,1,1,0
2023-04-05,24047.71,11.29,40.16,2,1,0
2023-04-06,21118.55,12.57,40.53,3,1,0
2023-04-07,19250.38,13.56,41.99,4,1,1
2023-04-08,19857.62,14.97,41.03,5,1,0
2023-04-09,19032.36,15.54,45.61,6,1,0
2023-04-10,21266.72,16.13,48.34,0,1,0
2023-04-11,23989.66,15.76,53.47,1,1,0
2023-04-12,24939.94,13.03,60.49,2,1,0
2023-04-13,24720.57,10.48,54.83,3,1,0
2023-04-14,24934.62,13.1,58.18,4,1,0
2023-04-15,22115.42,14.46,54.83,5,1,0
2023-04-16,20275.09,14.38,46.03,6,1,0
2023-04-17,24033.11,13.95,43.66,0,1,0
2023-04-18,24737.84,13.61,48.71,1,1,0
2023-04-19,24734.58,15.03,48.3,2,1,0
2023-04-20,24815.46,15.84,47.32,3,1,0
2023-04-21,24493.3,15.45,55.9,4,1,0
2023-04-22,21830.67,14.3,64.09,5,1,0
2023-04-23,20143.18,15.07,60.47,6,1,0
2023-04-24,24143.68,16.56,57.96,0,1,0
2023-04-25,25045.93,18.25,55.02,1,1,0
2023-04-26,25264.76,19.18,53.62,2,1,0
2023-04-27,25653.64,20.4,48.1,3,1,0
2023-04-28,25178.24,20.88,48.2,4,1,0
2023-04-29,22366.48,19.27,59.64,5,1,0
2023-04-30,19352.0,17.38,59.83,6,1,0
2023-05-01,19481.76,17.1,51.5,0,1,1
2023-05-02,23878.1,18.32,41.73,1,1,0
2023-05-03,25036.68,19.64,40.01,2,1,0
2023-05-04,25081.22,17.68,52.09,3,1,0
2023-05-05,25028.3,17.76,49.63,4,1,0
2023-05-06,21973.53,18.03,52.29,5,1,0
2023-05-07,20702.15,17.81,57.48,6,1,0
2023-05-08,24716.62,18.36,50.04,0,1,0
2023-05-09,25494.02,18.36,57.22,1,1,0
2023-05-10,25149.97,16.2,51.29,2,1,0
2023-05-11,24869.83,14.64,54.54,3,1,0
2023-05-12,24428.4,13.29,58.93,4,1,0
2023-05-13,21502.74,13.09,57.53,5,1,0
2023-05-14,20065.81,14.27,56.92,6,1,0
2023-05-15,23745.44,14.74,53.03,0,1,0
2023-05-16,24658.42,14.57,47.43,1,1,0
2023-05-17,24383.07,14.47,44.25,2,1,0
2023-05-18,24523.12,13.78,51.81,3,1,0
2023-05-19,24333.76,13.68,55.07,4,1,0
2023-05-20,21573.9,13.96,57.08,5,1,0
2023-05-21,20124.43,14.51,60.19,6,1,0
2023-05-22,24432.72,15.27,68.88,0,1,0
2023-05-23,24854.73,16.14,73.99,1,1,0
2023-05-24,24695.19,16.81,69.2,2,1,0
2023-05-25,24661.52,16.32,66.43,3,1,0
2023-05-26,24083.31,16.42,69.79,4,1,0
2023-05-27,21039.58,17.78,67.38,5,1,0
